user_id,signup_date,user_segment,device_os
USR_000612,2026-02-26,Solo Explorer,iOS
USR_000613,2025-11-03,Business,iOS
USR_000614,2025-04-24,Business,iOS
USR_000615,2025-03-03,Solo Explorer,iOS
USR_000616,2025-07-19,Business,iOS
USR_000617,2026-02-23,Solo Explorer,iOS
USR_000618,2025-07-30,Business,Android
USR_000619,2025-07-05,Solo Explorer,Android
USR_000620,2026-02-17,Solo Explorer,Android
USR_000621,2025-02-10,Family/Group,Android
USR_000622,2026-01-02,Solo Explorer,Android
USR_000623,2025-04-17,Family/Group,Android
USR_000624,2025-05-03,Business,iOS
USR_000625,2026-01-05,Family/Group,iOS
USR_000626,2025-08-12,Family/Group,iOS
USR_000627,2025-02-15,Solo Explorer,Android
USR_000628,2025-06-30,Family/Group,Android
USR_000629,2025-05-16,Business,iOS
USR_000630,2025-05-17,Business,Android
USR_000631,2025-11-05,Business,iOS
USR_000632,2025-08-13,Solo Explorer,Android
USR_000633,2025-03-25,Solo Explorer,iOS
USR_000634,2026-02-26,Solo Explorer,iOS
USR_000635,2025-04-15,Business,iOS
USR_000636,2025-03-29,Solo Explorer,iOS
USR_000637,2025-12-23,Solo Explorer,iOS
USR_000638,2025-01-11,Family/Group,iOS
USR_000639,2025-05-31,Business,Android
USR_000640,2025-11-11,Family/Group,iOS
USR_000641,2025-03-09,Solo Explorer,iOS
USR_000642,2025-05-24,Family/Group,Android
USR_000643,2025-07-12,Solo Explorer,Android
USR_000644,2025-07-02,Solo Explorer,iOS
USR_000645,2025-09-14,Business,iOS
USR_000646,2025-01-09,Family/Group,iOS
USR_000647,2025-07-03,Family/Group,Android
USR_000648,2025-12-28,Family/Group,iOS
USR_000649,2026-01-26,Solo Explorer,iOS
USR_000650,2025-08-18,Family/Group,iOS
USR_000651,2025-06-20,Family/Group,Android
USR_000652,2025-12-20,Solo Explorer,iOS
USR_000653,2026-01-01,Solo Explorer,Android
USR_000654,2025-03-05,Business,iOS
USR_000655,2025-10-09,Solo Explorer,Android
USR_000656,2025-03-29,Business,Android
USR_000657,2026-01-28,Business,Android
USR_000658,2025-04-27,Family/Group,Android
USR_000659,2026-02-09,Solo Explorer,iOS
USR_000660,2025-06-09,Solo Explorer,iOS
USR_000661,2026-02-01,Solo Explorer,iOS
USR_000662,2025-12-19,Business,Android
USR_000663,2025-12-21,Solo Explorer,Android
USR_000664,2025-08-28,Family/Group,Android
USR_000665,2025-01-03,Solo Explorer,Android
USR_000666,2025-02-05,Family/Group,iOS
USR_000667,2025-02-19,Solo Explorer,Android
USR_000668,2025-02-23,Business,iOS
USR_000669,2025-11-14,Solo Explorer,Android
USR_000670,2025-11-23,Business,iOS
USR_000671,2025-10-25,Business,iOS
USR_000672,2025-10-21,Business,iOS
USR_000673,2026-02-23,Solo Explorer,Android
USR_000674,2025-09-28,Family/Group,Android
USR_000675,2026-02-22,Solo Explorer,iOS
USR_000676,2025-06-22,Solo Explorer,Android
USR_000677,2025-08-20,Business,iOS
USR_000678,2026-02-27,Family/Group,iOS
USR_000679,2025-06-28,Solo Explorer,Android
USR_000680,2025-05-01,Solo Explorer,iOS
USR_000681,2025-03-29,Solo Explorer,Android
USR_000682,2025-11-22,Business,Android
USR_000683,2025-02-22,Solo Explorer,Android
USR_000684,2025-12-13,Family/Group,Android
USR_000685,2025-02-04,Solo Explorer,iOS
USR_000686,2026-02-24,Solo Explorer,Android
USR_000687,2025-02-13,Business,Android
USR_000688,2025-08-13,Solo Explorer,Android
USR_000689,2025-09-05,Business,iOS
USR_000690,2025-04-22,Solo Explorer,Android
USR_000691,2025-08-02,Solo Explorer,Android
USR_000692,2025-05-17,Family/Group,iOS
USR_000693,2025-02-06,Family/Group,iOS
USR_000694,2025-10-24,Business,iOS
USR_000695,2025-11-14,Family/Group,Android
USR_000696,2025-05-23,Solo Explorer,iOS
USR_000697,2025-06-25,Solo Explorer,iOS
USR_000698,2025-04-23,Business,iOS
USR_000699,2025-11-17,Business,iOS
USR_000700,2025-04-15,Family/Group,iOS
USR_000701,2025-06-07,Solo Explorer,iOS
USR_000702,2025-12-16,Family/Group,iOS
USR_000703,2025-05-28,Solo Explorer,Android
USR_000704,2025-01-31,Solo Explorer,Android
USR_000705,2025-06-18,Solo Explorer,iOS
USR_000706,2025-09-16,Solo Explorer,iOS
USR_000707,2025-01-12,Business,Android
USR_000708,2025-04-02,Business,iOS
USR_000709,2025-06-08,Business,iOS
USR_000710,2025-09-07,Business,iOS
USR_000711,2026-02-19,Solo Explorer,iOS
USR_000712,2025-10-07,Solo Explorer,iOS
USR_000713,2025-12-31,Solo Explorer,iOS
USR_000714,2025-10-15,Business,iOS
USR_000715,2025-06-21,Solo Explorer,Android
USR_000716,2025-11-21,Solo Explorer,iOS
USR_000717,2025-09-14,Solo Explorer,Android
USR_000718,2025-07-10,Solo Explorer,iOS
USR_000719,2025-09-20,Family/Group,iOS
USR_000720,2026-01-15,Business,iOS
USR_000721,2025-10-01,Solo Explorer,Android
USR_000722,2026-01-15,Solo Explorer,Android
USR_000723,2026-02-26,Business,Android
USR_000724,2025-02-27,Solo Explorer,Android
USR_000725,2025-11-17,Business,Android
USR_000726,2025-06-29,Business,Android
USR_000727,2025-01-08,Family/Group,Android
USR_000728,2025-10-17,Solo Explorer,Android
USR_000729,2026-01-11,Family/Group,iOS
USR_000730,2026-02-18,Solo Explorer,iOS
USR_000731,2026-02-16,Solo Explorer,iOS
USR_000732,2025-08-11,Solo Explorer,Android
USR_000733,2025-12-01,Solo Explorer,Android
USR_000734,2025-03-16,Solo Explorer,Android
USR_000735,2026-02-13,Solo Explorer,iOS
USR_000736,2025-07-27,Business,iOS
USR_000737,2025-11-12,Solo Explorer,iOS
USR_000738,2025-06-25,Family/Group,iOS
USR_000739,2025-03-04,Family/Group,Android
USR_000740,2025-10-22,Solo Explorer,iOS
USR_000741,2025-02-13,Family/Group,Android
USR_000742,2025-03-06,Family/Group,iOS
USR_000743,2025-09-15,Business,Android
USR_000744,2025-02-03,Business,Android
USR_000745,2026-01-05,Solo Explorer,iOS
USR_000746,2025-02-27,Solo Explorer,iOS
USR_000747,2025-01-26,Business,Android
USR_000748,2025-09-02,Business,Android
USR_000749,2025-04-22,Business,iOS
USR_000750,2025-08-21,Business,Android
USR_000751,2025-10-30,Family/Group,iOS
USR_000752,2025-04-19,Solo Explorer,Android
USR_000753,2025-09-26,Solo Explorer,Android
USR_000754,2025-06-30,Solo Explorer,Android
USR_000755,2025-11-05,Solo Explorer,iOS
USR_000756,2025-08-01,Solo Explorer,iOS
USR_000757,2025-10-04,Solo Explorer,iOS
USR_000758,2025-10-23,Solo Explorer,Android
USR_000759,2025-08-18,Business,Android
USR_000760,2025-03-05,Family/Group,iOS
USR_000761,2025-04-30,Solo Explorer,iOS
USR_000762,2025-03-24,Solo Explorer,Android
USR_000763,2025-08-28,Solo Explorer,iOS
USR_000764,2025-07-29,Solo Explorer,Android
USR_000765,2025-05-26,Solo Explorer,iOS
USR_000766,2026-02-03,Solo Explorer,iOS
USR_000767,2025-03-11,Solo Explorer,iOS
USR_000768,2025-09-09,Family/Group,iOS
USR_000769,2025-11-18,Solo Explorer,iOS
USR_000770,2025-07-08,Business,Android
USR_000771,2025-05-12,Family/Group,Android
USR_000772,2025-07-28,Solo Explorer,iOS
USR_000773,2025-05-10,Solo Explorer,iOS
USR_000774,2025-08-21,Solo Explorer,iOS
USR_000775,2025-10-08,Business,iOS
USR_000776,2026-01-21,Business,Android
USR_000777,2025-04-16,Solo Explorer,iOS
USR_000778,2025-11-04,Solo Explorer,iOS
USR_000779,2025-10-23,Business,iOS
USR_000780,2025-12-01,Solo Explorer,Android
USR_000781,2025-06-06,Solo Explorer,iOS
USR_000782,2025-11-06,Solo Explorer,iOS
USR_000783,2026-01-17,Solo Explorer,Android
USR_000784,2025-08-06,Solo Explorer,iOS
USR_000785,2025-06-05,Solo Explorer,Android
USR_000786,2025-01-21,Family/Group,iOS
USR_000787,2025-06-12,Business,iOS
USR_000788,2025-02-23,Business,iOS
USR_000789,2025-04-19,Family/Group,iOS
USR_000790,2025-04-30,Solo Explorer,iOS
USR_000791,2025-02-27,Business,iOS
USR_000792,2026-01-08,Business,iOS
USR_000793,2025-11-21,Solo Explorer,Android
USR_000794,2025-10-07,Business,Android
USR_000795,2025-07-12,Solo Explorer,iOS
USR_000796,2025-02-04,Solo Explorer,iOS
USR_000797,2025-09-15,Business,iOS
USR_000798,2025-03-18,Solo Explorer,iOS
USR_000799,2026-02-07,Solo Explorer,Android
USR_000800,2025-10-31,Solo Explorer,iOS
USR_000801,2026-01-24,Business,Android
USR_000802,2025-01-20,Solo Explorer,iOS
USR_000803,2025-11-20,Solo Explorer,Android
USR_000804,2025-04-21,Solo Explorer,iOS
USR_000805,2025-12-20,Solo Explorer,Android
USR_000806,2025-09-28,Solo Explorer,iOS
USR_000807,2025-12-18,Solo Explorer,iOS
USR_000808,2025-02-04,Solo Explorer,Android
USR_000809,2025-09-24,Solo Explorer,Android
USR_000810,2025-05-08,Family/Group,Android
USR_000811,2025-05-05,Solo Explorer,iOS
USR_000812,2025-12-25,Family/Group,Android
USR_000813,2025-05-24,Business,Android
USR_000814,2025-12-02,Family/Group,iOS
USR_000815,2025-06-03,Solo Explorer,iOS
USR_000816,2025-10-30,Family/Group,Android
USR_000817,2025-06-09,Family/Group,iOS
USR_000818,2025-02-18,Business,Android
USR_000819,2026-02-22,Business,Android
USR_000820,2025-06-03,Solo Explorer,iOS
USR_000821,2026-01-16,Solo Explorer,iOS
USR_000822,2025-11-01,Family/Group,Android
USR_000823,2025-12-22,Solo Explorer,Android
USR_000824,2025-08-20,Business,Android
USR_000825,2025-09-01,Family/Group,Android
USR_000826,2025-04-01,Solo Explorer,Android
USR_000827,2025-04-20,Solo Explorer,iOS
USR_000828,2025-04-18,Solo Explorer,iOS
USR_000829,2026-01-14,Solo Explorer,Android
USR_000830,2026-01-16,Family/Group,iOS
USR_000831,2025-09-02,Solo Explorer,iOS
USR_000832,2025-10-06,Family/Group,Android
USR_000833,2025-06-01,Solo Explorer,iOS
USR_000834,2026-01-28,Business,iOS
USR_000835,2026-01-17,Solo Explorer,iOS
USR_000836,2025-12-11,Family/Group,iOS
USR_000837,2025-01-24,Solo Explorer,Android
USR_000838,2025-08-02,Solo Explorer,Android
USR_000839,2025-05-11,Solo Explorer,iOS
USR_000840,2026-01-20,Family/Group,Android
USR_000841,2025-07-28,Family/Group,iOS
USR_000842,2025-02-02,Solo Explorer,iOS
USR_000843,2025-11-27,Solo Explorer,Android
USR_000844,2025-07-12,Family/Group,iOS
USR_000845,2025-01-26,Business,iOS
USR_000846,2025-03-09,Solo Explorer,iOS
USR_000847,2025-04-02,Business,Android
USR_000848,2025-09-30,Solo Explorer,iOS
USR_000849,2025-04-19,Solo Explorer,Android
USR_000850,2025-02-16,Business,iOS
USR_000851,2026-02-23,Solo Explorer,Android
USR_000852,2025-08-16,Solo Explorer,iOS
USR_000853,2026-02-04,Family/Group,Android
USR_000854,2025-11-16,Solo Explorer,Android
USR_000855,2025-04-09,Business,Android
USR_000856,2025-09-08,Solo Explorer,Android
USR_000857,2025-11-02,Business,iOS
USR_000858,2025-07-28,Solo Explorer,iOS
USR_000859,2025-02-28,Solo Explorer,Android
USR_000860,2025-08-05,Solo Explorer,iOS
USR_000861,2026-01-15,Solo Explorer,iOS
USR_000862,2025-03-14,Family/Group,iOS
USR_000863,2025-10-06,Family/Group,Android
USR_000864,2025-11-05,Business,Android
USR_000865,2025-06-14,Business,iOS
USR_000866,2025-08-09,Solo Explorer,iOS
USR_000867,2025-04-12,Solo Explorer,iOS
USR_000868,2025-02-07,Business,Android
USR_000869,2025-12-23,Solo Explorer,Android
USR_000870,2025-05-03,Solo Explorer,iOS
USR_000871,2025-11-29,Solo Explorer,Android
USR_000872,2025-04-13,Business,iOS
USR_000873,2025-08-01,Solo Explorer,Android
USR_000874,2025-07-14,Family/Group,Android
USR_000875,2025-05-09,Solo Explorer,Android
USR_000876,2025-08-26,Solo Explorer,Android
USR_000877,2025-03-12,Solo Explorer,Android
USR_000878,2026-01-06,Solo Explorer,Android
USR_000879,2025-06-25,Solo Explorer,iOS
USR_000880,2025-09-24,Solo Explorer,Android
USR_000881,2025-11-25,Business,Android
USR_000882,2025-06-27,Solo Explorer,iOS
USR_000883,2025-03-21,Solo Explorer,Android
USR_000884,2025-08-21,Solo Explorer,Android
USR_000885,2025-04-14,Solo Explorer,Android
USR_000886,2025-01-07,Solo Explorer,Android
USR_000887,2025-06-15,Solo Explorer,Android
USR_000888,2025-12-10,Business,Android
USR_000889,2025-03-20,Solo Explorer,Android
USR_000890,2025-10-26,Business,iOS
USR_000891,2025-09-02,Business,Android
USR_000892,2025-03-07,Solo Explorer,Android
USR_000893,2025-08-10,Family/Group,Android
USR_000894,2025-08-23,Business,Android
USR_000895,2026-01-31,Solo Explorer,Android
USR_000896,2025-08-18,Family/Group,Android
USR_000897,2025-07-05,Business,iOS
USR_000898,2025-07-07,Solo Explorer,iOS
USR_000899,2025-02-25,Family/Group,Android
USR_000900,2025-09-03,Business,Android
USR_000901,2025-11-23,Solo Explorer,iOS
USR_000902,2025-05-15,Solo Explorer,iOS
USR_000903,2025-02-26,Business,Android
USR_000904,2025-01-11,Family/Group,iOS
USR_000905,2025-02-16,Solo Explorer,iOS
USR_000906,2026-01-25,Solo Explorer,iOS
USR_000907,2025-11-09,Solo Explorer,Android
USR_000908,2026-02-22,Family/Group,Android
USR_000909,2025-08-29,Solo Explorer,Android
USR_000910,2025-06-07,Solo Explorer,Android
USR_000911,2025-10-31,Solo Explorer,Android
USR_000912,2025-12-06,Solo Explorer,Android
USR_000913,2025-03-08,Solo Explorer,iOS
USR_000914,2025-02-12,Solo Explorer,iOS
USR_000915,2025-05-17,Family/Group,Android
USR_000916,2025-04-17,Solo Explorer,Android
USR_000917,2025-09-27,Solo Explorer,iOS
USR_000918,2025-04-09,Solo Explorer,iOS
USR_000919,2025-04-02,Family/Group,Android
USR_000920,2025-11-30,Solo Explorer,iOS
USR_000921,2025-07-24,Solo Explorer,Android
USR_000922,2026-02-01,Solo Explorer,iOS
USR_000923,2025-05-10,Solo Explorer,iOS
USR_000924,2025-03-21,Solo Explorer,Android
USR_000925,2026-01-31,Solo Explorer,Android
USR_000926,2025-01-10,Solo Explorer,Android
USR_000927,2025-10-10,Solo Explorer,iOS
USR_000928,2025-05-20,Business,Android
USR_000929,2025-11-22,Family/Group,Android
USR_000930,2025-11-20,Solo Explorer,iOS
USR_000931,2025-03-02,Solo Explorer,iOS
USR_000932,2025-02-10,Solo Explorer,Android
USR_000933,2026-02-05,Solo Explorer,Android
USR_000934,2025-02-23,Business,iOS
USR_000935,2025-08-30,Business,iOS
USR_000936,2025-12-21,Solo Explorer,Android
USR_000937,2025-08-15,Solo Explorer,iOS
USR_000938,2025-07-08,Family/Group,iOS
USR_000939,2026-01-19,Solo Explorer,Android
USR_000940,2025-07-10,Family/Group,Android
USR_000941,2025-11-15,Solo Explorer,Android
USR_000942,2025-09-27,Solo Explorer,Android
USR_000943,2025-01-02,Business,iOS
USR_000944,2025-08-27,Business,Android
USR_000945,2025-07-04,Solo Explorer,iOS
USR_000946,2025-02-16,Solo Explorer,Android
USR_000947,2025-03-14,Family/Group,Android
USR_000948,2026-02-08,Business,iOS
USR_000949,2025-10-17,Family/Group,iOS
USR_000950,2025-03-07,Business,Android
USR_000951,2025-11-03,Solo Explorer,Android
USR_000952,2025-02-18,Family/Group,iOS
USR_000953,2025-04-12,Family/Group,Android
USR_000954,2025-09-02,Solo Explorer,iOS
USR_000955,2025-09-11,Family/Group,iOS
USR_000956,2025-07-01,Solo Explorer,Android
USR_000957,2025-04-16,Business,Android
USR_000958,2025-05-08,Solo Explorer,iOS
USR_000959,2025-11-12,Solo Explorer,Android
USR_000960,2025-06-11,Solo Explorer,iOS
USR_000961,2025-07-25,Solo Explorer,Android
USR_000962,2025-08-25,Solo Explorer,Android
USR_000963,2025-09-12,Solo Explorer,Android
USR_000964,2025-07-12,Solo Explorer,iOS
USR_000965,2025-02-08,Solo Explorer,iOS
USR_000966,2025-05-16,Solo Explorer,Android
USR_000967,2025-12-18,Business,Android
USR_000968,2025-03-21,Solo Explorer,Android
USR_000969,2025-02-17,Solo Explorer,Android
USR_000970,2025-11-08,Solo Explorer,iOS
USR_000971,2025-03-07,Family/Group,iOS
USR_000972,2025-02-28,Business,Android
USR_000973,2025-06-03,Business,iOS
USR_000974,2025-03-13,Business,iOS
USR_000975,2025-12-25,Solo Explorer,Android
USR_000976,2025-12-03,Solo Explorer,iOS
USR_000977,2025-10-25,Solo Explorer,iOS
USR_000978,2025-06-16,Solo Explorer,Android
USR_000979,2025-12-13,Solo Explorer,Android
USR_000980,2025-07-10,Solo Explorer,iOS
USR_000981,2026-01-08,Solo Explorer,Android
USR_000982,2025-10-25,Solo Explorer,Android
USR_000983,2026-02-13,Solo Explorer,Android
USR_000984,2026-02-27,Family/Group,Android
USR_000985,2025-10-06,Business,iOS
USR_000986,2026-01-12,Solo Explorer,iOS
USR_000987,2026-01-26,Business,iOS
USR_000988,2025-05-20,Solo Explorer,Android
USR_000989,2025-06-20,Solo Explorer,Android
USR_000990,2025-08-07,Business,Android
USR_000991,2026-01-02,Business,iOS
USR_000992,2025-06-30,Business,Android
USR_000993,2025-07-07,Solo Explorer,iOS
USR_000994,2025-02-13,Solo Explorer,Android
USR_000995,2025-10-29,Family/Group,iOS
USR_000996,2025-05-15,Business,Android
USR_000997,2025-09-05,Solo Explorer,iOS
USR_000998,2025-01-22,Business,iOS
USR_000999,2025-04-21,Business,Android
USR_001000,2026-01-18,Business,iOS
USR_001001,2025-01-30,Solo Explorer,Android
USR_001002,2025-06-19,Solo Explorer,Android
USR_001003,2025-01-01,Solo Explorer,iOS
USR_001004,2025-06-06,Business,Android
USR_001005,2025-05-18,Solo Explorer,iOS
USR_001006,2025-04-25,Solo Explorer,Android
USR_001007,2026-02-13,Business,iOS
USR_001008,2025-10-18,Business,iOS
USR_001009,2025-09-19,Family/Group,iOS
USR_001010,2025-05-03,Solo Explorer,iOS
USR_001011,2026-01-14,Business,iOS
USR_001012,2025-10-05,Solo Explorer,Android
USR_001013,2025-05-17,Family/Group,iOS
USR_001014,2025-08-17,Solo Explorer,Android
USR_001015,2025-01-02,Solo Explorer,iOS
USR_001016,2025-01-26,Business,Android
USR_001017,2025-06-21,Family/Group,Android
USR_001018,2025-04-20,Business,iOS
USR_001019,2025-07-04,Family/Group,iOS
USR_001020,2025-05-11,Business,Android
USR_001021,2025-09-18,Business,iOS
USR_001022,2025-06-12,Solo Explorer,Android
USR_001023,2025-09-30,Family/Group,iOS
USR_001024,2025-01-01,Business,Android
USR_001025,2025-11-22,Solo Explorer,Android
USR_001026,2026-01-18,Business,iOS
USR_001027,2025-10-19,Solo Explorer,Android
USR_001028,2025-06-25,Business,Android
USR_001029,2025-01-26,Solo Explorer,iOS
USR_001030,2025-07-22,Solo Explorer,Android
USR_001031,2025-05-13,Solo Explorer,iOS
USR_001032,2025-02-28,Solo Explorer,Android
USR_001033,2026-01-10,Solo Explorer,Android
USR_001034,2025-05-09,Solo Explorer,iOS
USR_001035,2025-03-20,Solo Explorer,iOS
USR_001036,2025-05-28,Solo Explorer,iOS
USR_001037,2026-02-24,Family/Group,iOS
USR_001038,2025-08-19,Family/Group,Android
USR_001039,2025-11-02,Solo Explorer,iOS
USR_001040,2025-10-08,Solo Explorer,Android
USR_001041,2025-08-17,Solo Explorer,iOS
USR_001042,2025-01-20,Solo Explorer,Android
USR_001043,2025-08-15,Solo Explorer,Android
USR_001044,2025-03-31,Solo Explorer,iOS
USR_001045,2026-01-01,Business,iOS
USR_001046,2025-07-25,Business,Android
USR_001047,2025-10-29,Family/Group,Android
USR_001048,2025-10-24,Solo Explorer,iOS
USR_001049,2025-02-04,Solo Explorer,iOS
USR_001050,2025-07-24,Solo Explorer,Android
USR_001051,2025-02-17,Business,Android
USR_001052,2025-03-17,Business,Android
USR_001053,2026-02-25,Family/Group,iOS
USR_001054,2025-06-26,Business,Android
USR_001055,2026-02-10,Business,iOS
USR_001056,2026-01-04,Business,Android
USR_001057,2025-03-03,Solo Explorer,iOS
USR_001058,2025-01-27,Business,Android
USR_001059,2025-12-15,Solo Explorer,Android
USR_001060,2025-05-10,Business,Android
USR_001061,2025-04-09,Business,Android
USR_001062,2025-12-05,Solo Explorer,Android
USR_001063,2025-04-25,Business,iOS
USR_001064,2025-02-22,Solo Explorer,Android
USR_001065,2025-11-05,Solo Explorer,iOS
USR_001066,2026-02-08,Business,iOS
USR_001067,2025-01-10,Business,iOS
USR_001068,2025-04-27,Solo Explorer,Android
USR_001069,2025-03-19,Family/Group,Android
USR_001070,2025-03-20,Family/Group,iOS
USR_001071,2025-09-25,Business,iOS
USR_001072,2026-01-13,Solo Explorer,iOS
USR_001073,2025-08-02,Solo Explorer,iOS
USR_001074,2025-11-09,Solo Explorer,Android
USR_001075,2025-09-15,Solo Explorer,Android
USR_001076,2026-01-05,Solo Explorer,iOS
USR_001077,2025-01-16,Business,iOS
USR_001078,2025-08-24,Business,iOS
USR_001079,2026-01-17,Solo Explorer,Android
USR_001080,2025-06-27,Business,Android
USR_001081,2025-12-11,Solo Explorer,iOS
USR_001082,2025-11-20,Solo Explorer,Android
USR_001083,2025-06-14,Solo Explorer,iOS
USR_001084,2026-02-06,Family/Group,iOS
USR_001085,2026-02-05,Business,Android
USR_001086,2026-01-29,Solo Explorer,iOS
